date,unit_group_id,occupied_units,move_ins,move_outs,street_rate,promo,days_since_last_vacancy_spike
2024-01-15,UG-001,58,,4.0,75.66,,
2024-01-15,UG-002,82,1.0,2.0,133.48,,
2024-01-15,UG-003,39,,,171.01,,
2024-01-15,UG-004,42,1.0,2.0,72.09,first_month_half_off,
2024-01-15,UG-005,74,,1.0,118.72,,
2024-01-15,UG-006,23,,2.0,196.38,,
2024-01-15,UG-010,68,1.0,2.0,71.94,,
2024-01-15,UG-011,88,1.0,4.0,118.59,,
2024-01-15,UG-012,43,1.0,,181.14,,
2024-01-15,UG-013,54,1.0,2.0,61.8,,
2024-01-15,UG-014,79,3.0,1.0,111.69,,
2024-01-15,UG-015,40,,,191.89,,
2024-01-15,UG-016,57,,1.0,67.87,,
2024-01-15,UG-017,90,1.0,1.0,116.82,,
2024-01-15,UG-018,40,,1.0,199.52,,
2024-01-15,UG-019,46,,5.0,65.47,first_month_half_off,
2024-01-15,UG-020,73,1.0,1.0,121.34,,
2024-01-15,UG-021,35,1.0,4.0,171.1,,
2024-01-15,UG-022,67,,2.0,73.77,,
2024-01-15,UG-023,93,,,127.62,,
2024-01-15,UG-024,40,,,207.48,,
2024-01-15,UG-025,48,2.0,,74.57,,
2024-01-15,UG-026,67,2.0,2.0,112.95,,
2024-01-15,UG-027,36,1.0,,204.1,,
2024-01-15,UG-028,62,1.0,1.0,73.64,,
2024-01-15,UG-029,92,,3.0,113.7,,
2024-01-15,UG-030,43,,1.0,177.25,,
2024-01-15,UG-031,39,,1.0,72.81,,
2024-01-15,UG-032,73,,,116.38,,
2024-01-15,UG-033,26,,1.0,207.13,,
2024-01-15,UG-034,60,,,68.82,,
2024-01-15,UG-035,81,,,128.42,,
2024-01-15,UG-036,29,1.0,1.0,206.24,,
2024-01-15,UG-037,58,,,62.3,,
2024-01-15,UG-038,88,,1.0,113.09,,
2024-01-15,UG-039,37,1.0,,180.53,,
2024-01-15,UG-040,65,1.0,1.0,75.84,,
2024-01-15,UG-041,96,1.0,1.0,131.61,,
2024-01-15,UG-042,46,,3.0,207.59,,
2024-01-16,UG-001,58,,,75.66,,
2024-01-16,UG-002,84,2.0,,133.48,,
2024-01-16,UG-003,39,1.0,1.0,171.01,,
2024-01-16,UG-004,41,,1.0,72.09,first_month_half_off,
2024-01-16,UG-005,74,1.0,1.0,118.72,,
2024-01-16,UG-006,25,2.0,,196.38,,
2024-01-16,UG-010,70,2.0,,71.94,,
2024-01-16,UG-011,89,1.0,,118.59,,
2024-01-16,UG-012,44,1.0,,181.14,,
2024-01-16,UG-013,53,,1.0,61.8,,
2024-01-16,UG-014,79,1.0,1.0,111.69,,
2024-01-16,UG-015,37,,3.0,191.89,,
2024-01-16,UG-016,57,,,67.87,,
2024-01-16,UG-017,92,3.0,1.0,116.82,,
2024-01-16,UG-018,40,,,199.52,,
2024-01-16,UG-019,45,,1.0,65.47,first_month_half_off,
2024-01-16,UG-020,75,2.0,,121.34,,
2024-01-16,UG-021,36,2.0,1.0,171.1,,
2024-01-16,UG-022,64,1.0,4.0,73.77,,
2024-01-16,UG-023,93,2.0,2.0,127.62,,
2024-01-16,UG-024,41,1.0,,207.48,,
2024-01-16,UG-025,48,,,74.57,,
2024-01-16,UG-026,68,2.0,1.0,112.95,,
2024-01-16,UG-027,36,,,204.1,,
2024-01-16,UG-028,62,1.0,1.0,73.64,,
2024-01-16,UG-029,92,,,113.7,,
2024-01-16,UG-030,43,,,177.25,,
2024-01-16,UG-031,39,1.0,1.0,72.81,,
2024-01-16,UG-032,73,1.0,1.0,116.38,,
2024-01-16,UG-033,24,1.0,3.0,207.13,,
2024-01-16,UG-034,58,,2.0,68.82,,
2024-01-16,UG-035,80,,1.0,128.42,,
2024-01-16,UG-036,28,,1.0,206.24,,
2024-01-16,UG-037,58,1.0,1.0,62.3,,
2024-01-16,UG-038,87,1.0,2.0,113.09,,
2024-01-16,UG-039,37,,,180.53,,
2024-01-16,UG-040,64,,1.0,75.84,,
2024-01-16,UG-041,97,1.0,,131.61,,
2024-01-16,UG-042,46,1.0,1.0,207.59,,
2024-01-17,UG-001,58,,,75.66,,
2024-01-17,UG-002,82,,2.0,133.48,,
2024-01-17,UG-003,39,1.0,1.0,171.01,,
2024-01-17,UG-004,41,,,72.09,first_month_half_off,
2024-01-17,UG-005,73,,1.0,118.72,,
2024-01-17,UG-006,26,1.0,,196.38,,
2024-01-17,UG-010,71,2.0,1.0,71.94,,
2024-01-17,UG-011,90,2.0,1.0,118.59,,
2024-01-17,UG-012,44,1.0,1.0,181.14,,
2024-01-17,UG-013,54,2.0,1.0,61.8,,
2024-01-17,UG-014,79,2.0,2.0,111.69,,
2024-01-17,UG-015,38,1.0,,191.89,,
2024-01-17,UG-016,57,,,67.87,,
2024-01-17,UG-017,93,3.0,2.0,116.82,,
2024-01-17,UG-018,39,1.0,2.0,199.52,,
2024-01-17,UG-019,45,,,65.47,first_month_half_off,
2024-01-17,UG-020,78,3.0,,121.34,,
2024-01-17,UG-021,36,,,171.1,,
2024-01-17,UG-022,62,,2.0,73.77,,
2024-01-17,UG-023,92,,1.0,127.62,,
2024-01-17,UG-024,42,1.0,,207.48,,
2024-01-17,UG-025,49,1.0,,74.57,,
2024-01-17,UG-026,68,,,112.95,,
2024-01-17,UG-027,35,,1.0,204.1,,
2024-01-17,UG-028,61,1.0,2.0,73.64,,
2024-01-17,UG-029,92,2.0,2.0,113.7,,
2024-01-17,UG-030,43,2.0,2.0,177.25,,
2024-01-17,UG-031,37,,2.0,72.81,,
2024-01-17,UG-032,73,,,116.38,,
2024-01-17,UG-033,26,2.0,,207.13,,
2024-01-17,UG-034,59,1.0,,68.82,,
2024-01-17,UG-035,82,2.0,,128.42,,
2024-01-17,UG-036,28,1.0,1.0,206.24,,
2024-01-17,UG-037,56,1.0,3.0,62.3,,
2024-01-17,UG-038,87,1.0,1.0,113.09,first_month_half_off,
2024-01-17,UG-039,38,1.0,,180.53,,
2024-01-17,UG-040,63,,1.0,75.84,,
2024-01-17,UG-041,95,,2.0,131.61,,
2024-01-17,UG-042,47,1.0,,207.59,,
2024-01-18,UG-001,58,,,75.66,,
2024-01-18,UG-002,81,1.0,2.0,133.48,,
2024-01-18,UG-003,38,,1.0,171.01,,
2024-01-18,UG-004,41,1.0,1.0,72.09,first_month_half_off,
2024-01-18,UG-005,73,,,118.72,,
2024-01-18,UG-006,26,,,196.38,,
2024-01-18,UG-010,76,6.0,1.0,71.94,,
2024-01-18,UG-011,94,5.0,1.0,118.59,,
2024-01-18,UG-012,44,1.0,1.0,181.14,,
2024-01-18,UG-013,54,,,61.8,,
2024-01-18,UG-014,79,1.0,1.0,111.69,,
2024-01-18,UG-015,39,1.0,,191.89,,
2024-01-18,UG-016,58,2.0,1.0,67.87,,
2024-01-18,UG-017,93,1.0,1.0,116.82,,
2024-01-18,UG-018,39,1.0,1.0,199.52,,
2024-01-18,UG-019,47,2.0,,65.47,first_month_half_off,
2024-01-18,UG-020,77,,1.0,121.34,,
2024-01-18,UG-021,37,1.0,,171.1,,
2024-01-18,UG-022,63,2.0,1.0,73.77,,
2024-01-18,UG-023,91,1.0,2.0,127.62,,
2024-01-18,UG-024,42,1.0,1.0,207.48,,
2024-01-18,UG-025,51,2.0,,74.57,,
2024-01-18,UG-026,68,,,112.95,,
2024-01-18,UG-027,36,1.0,,204.1,,
2024-01-18,UG-028,61,,,73.64,,
2024-01-18,UG-029,93,2.0,1.0,113.7,,
2024-01-18,UG-030,43,,,177.25,,
2024-01-18,UG-031,36,1.0,2.0,72.81,,
2024-01-18,UG-032,74,1.0,,116.38,,
2024-01-18,UG-033,27,1.0,,207.13,,
2024-01-18,UG-034,58,,1.0,68.82,,
2024-01-18,UG-035,83,1.0,,128.42,,
2024-01-18,UG-036,28,,,206.24,,
2024-01-18,UG-037,55,1.0,2.0,62.3,,
2024-01-18,UG-038,87,1.0,1.0,113.09,first_month_half_off,
2024-01-18,UG-039,38,,,180.53,,
2024-01-18,UG-040,63,,,75.84,,
2024-01-18,UG-041,93,1.0,3.0,131.61,,
2024-01-18,UG-042,46,1.0,2.0,207.59,,
2024-01-19,UG-001,59,1.0,,75.66,,
2024-01-19,UG-002,79,,2.0,133.48,,
2024-01-19,UG-003,38,,,171.01,,
2024-01-19,UG-004,42,1.0,,72.09,first_month_half_off,
2024-01-19,UG-005,74,1.0,,118.72,,
2024-01-19,UG-006,26,,,196.38,,
2024-01-19,UG-010,77,1.0,,71.94,,
2024-01-19,UG-011,95,1.0,,118.59,,
2024-01-19,UG-012,46,2.0,,181.14,,
2024-01-19,UG-013,54,1.0,1.0,61.8,,
2024-01-19,UG-014,79,,,111.69,,
2024-01-19,UG-015,38,1.0,2.0,191.89,,
2024-01-19,UG-016,59,1.0,,67.87,,
2024-01-19,UG-017,94,2.0,1.0,116.82,,
2024-01-19,UG-018,40,1.0,,199.52,,
2024-01-19,UG-019,51,4.0,,65.47,first_month_half_off,
2024-01-19,UG-020,80,3.0,,121.34,,
2024-01-19,UG-021,37,,,171.1,,
2024-01-19,UG-022,60,,3.0,73.77,,
2024-01-19,UG-023,91,,,127.62,,
2024-01-19,UG-024,41,,1.0,207.48,,
2024-01-19,UG-025,52,2.0,1.0,74.57,,
2024-01-19,UG-026,67,,1.0,112.95,,
2024-01-19,UG-027,37,1.0,,204.1,,
2024-01-19,UG-028,64,3.0,,73.64,,
2024-01-19,UG-029,91,,2.0,113.7,,
2024-01-19,UG-030,44,1.0,,177.25,,
2024-01-19,UG-031,36,,,72.81,,
2024-01-19,UG-032,73,1.0,2.0,116.38,,
2024-01-19,UG-033,25,,2.0,207.13,,
2024-01-19,UG-034,58,,,68.82,,
2024-01-19,UG-035,83,1.0,1.0,128.42,,
2024-01-19,UG-036,28,,,206.24,,
2024-01-19,UG-037,56,1.0,,62.3,,
2024-01-19,UG-038,88,1.0,,113.09,first_month_half_off,
2024-01-19,UG-039,38,,,180.53,,
2024-01-19,UG-040,63,,,75.84,,
2024-01-19,UG-041,92,,1.0,131.61,,
2024-01-19,UG-042,45,,1.0,207.59,,
2024-01-20,UG-001,59,,,75.66,,
2024-01-20,UG-002,82,3.0,,133.48,,
2024-01-20,UG-003,36,,2.0,171.01,,
2024-01-20,UG-004,40,,2.0,72.09,first_month_half_off,
2024-01-20,UG-005,74,1.0,1.0,118.72,,
2024-01-20,UG-006,25,,1.0,196.38,,
2024-01-20,UG-010,77,,,71.94,,
2024-01-20,UG-011,93,,2.0,118.59,,
2024-01-20,UG-012,47,1.0,,181.14,,
2024-01-20,UG-013,54,,,61.8,,
2024-01-20,UG-014,78,,1.0,111.69,,
2024-01-20,UG-015,38,,,191.89,,
2024-01-20,UG-016,58,,1.0,67.87,,
2024-01-20,UG-017,96,2.0,,116.82,,
2024-01-20,UG-018,41,1.0,,199.52,,
2024-01-20,UG-019,53,2.0,,65.47,first_month_half_off,
2024-01-20,UG-020,80,1.0,1.0,121.34,,
2024-01-20,UG-021,38,1.0,,171.1,,
2024-01-20,UG-022,59,,1.0,73.77,,
2024-01-20,UG-023,92,1.0,,127.62,,
2024-01-20,UG-024,40,,1.0,207.48,,
2024-01-20,UG-025,52,1.0,1.0,74.57,,
2024-01-20,UG-026,65,,2.0,112.95,,
2024-01-20,UG-027,37,,,204.1,,
2024-01-20,UG-028,65,1.0,,73.64,,
2024-01-20,UG-029,90,,1.0,113.7,,
2024-01-20,UG-030,46,2.0,,177.25,,
2024-01-20,UG-031,37,1.0,,72.81,,
2024-01-20,UG-032,75,2.0,,116.38,,
2024-01-20,UG-033,25,,,207.13,,
2024-01-20,UG-034,58,,,68.82,,
2024-01-20,UG-035,82,,1.0,128.42,,
2024-01-20,UG-036,28,,,206.24,,
2024-01-20,UG-037,56,1.0,1.0,62.3,,
2024-01-20,UG-038,88,,,113.09,first_month_half_off,
2024-01-20,UG-039,38,,,180.53,,
2024-01-20,UG-040,62,,1.0,75.84,,
2024-01-20,UG-041,92,1.0,1.0,131.61,,
2024-01-20,UG-042,46,1.0,,207.59,,
2024-01-21,UG-001,58,1.0,2.0,75.66,,
2024-01-21,UG-002,82,,,133.48,,
2024-01-21,UG-003,36,,,171.01,,
2024-01-21,UG-004,40,,,72.09,first_month_half_off,
2024-01-21,UG-005,76,3.0,1.0,118.72,,
2024-01-21,UG-006,25,,,196.38,,
2024-01-21,UG-010,77,,,71.94,,
2024-01-21,UG-011,93,1.0,1.0,118.59,,
2024-01-21,UG-012,47,,,181.14,,
2024-01-21,UG-013,54,,,61.8,,
2024-01-21,UG-014,78,1.0,1.0,111.69,,
2024-01-21,UG-015,39,1.0,,191.89,,
2024-01-21,UG-016,59,1.0,,67.87,,
2024-01-21,UG-017,95,1.0,2.0,116.82,,
2024-01-21,UG-018,42,1.0,,199.52,,
2024-01-21,UG-019,52,,1.0,65.47,first_month_half_off,
2024-01-21,UG-020,81,1.0,,121.34,,
2024-01-21,UG-021,37,1.0,2.0,171.1,,
2024-01-21,UG-022,60,2.0,1.0,73.77,,
2024-01-21,UG-023,92,,,127.62,,
2024-01-21,UG-024,37,,3.0,207.48,,
2024-01-21,UG-025,53,2.0,1.0,74.57,,
2024-01-21,UG-026,66,1.0,,112.95,,
2024-01-21,UG-027,37,,,204.1,,
2024-01-21,UG-028,65,,,73.64,,
2024-01-21,UG-029,89,,1.0,113.7,,
2024-01-21,UG-030,46,,,177.25,,
2024-01-21,UG-031,37,,,72.81,,
2024-01-21,UG-032,75,,,116.38,,
2024-01-21,UG-033,25,,,207.13,,
2024-01-21,UG-034,56,,2.0,68.82,,
2024-01-21,UG-035,81,,1.0,128.42,,
2024-01-21,UG-036,28,,,206.24,,
2024-01-21,UG-037,57,2.0,1.0,62.3,,
2024-01-21,UG-038,88,,,113.09,first_month_half_off,
2024-01-21,UG-039,38,1.0,1.0,180.53,,
2024-01-21,UG-040,63,1.0,,75.84,,
2024-01-21,UG-041,93,1.0,,131.61,,
2024-01-21,UG-042,46,,,207.59,,
2024-01-22,UG-001,55,,3.0,75.29,,
2024-01-22,UG-002,81,1.0,2.0,133.16,,
2024-01-22,UG-003,37,1.0,,171.01,,
2024-01-22,UG-004,39,,1.0,71.56,first_month_half_off,
2024-01-22,UG-005,76,1.0,1.0,121.04,,
2024-01-22,UG-006,25,,,196.38,,
2024-01-22,UG-010,81,4.0,,73.64,,
2024-01-22,UG-011,95,3.0,1.0,119.02,,
2024-01-22,UG-012,47,1.0,1.0,181.14,,
2024-01-22,UG-013,55,1.0,,62.39,,
2024-01-22,UG-014,75,,3.0,112.28,,
2024-01-22,UG-015,39,,,191.89,,
2024-01-22,UG-016,60,1.0,,67.87,,
2024-01-22,UG-017,96,4.0,3.0,118.84,,
2024-01-22,UG-018,44,3.0,1.0,199.52,,
2024-01-22,UG-019,53,1.0,,65.47,first_month_half_off,
2024-01-22,UG-020,83,2.0,,121.34,,
2024-01-22,UG-021,36,,1.0,174.73,,
2024-01-22,UG-022,60,,,74.32,,
2024-01-22,UG-023,91,,1.0,128.93,,
2024-01-22,UG-024,36,,1.0,209.68,,
2024-01-22,UG-025,52,,1.0,74.57,,
2024-01-22,UG-026,66,,,112.95,,
2024-01-22,UG-027,38,1.0,,208.74,,
2024-01-22,UG-028,64,,1.0,75.16,,
2024-01-22,UG-029,91,3.0,1.0,114.49,,
2024-01-22,UG-030,48,2.0,,178.96,,
2024-01-22,UG-031,38,1.0,,72.81,,
2024-01-22,UG-032,75,1.0,1.0,116.38,,
2024-01-22,UG-033,26,1.0,,207.13,,
2024-01-22,UG-034,57,1.0,,68.82,,
2024-01-22,UG-035,79,,2.0,128.42,,
2024-01-22,UG-036,29,1.0,,206.24,,
2024-01-22,UG-037,57,2.0,2.0,62.58,,
2024-01-22,UG-038,88,,,114.3,first_month_half_off,
2024-01-22,UG-039,38,,,180.53,,
2024-01-22,UG-040,62,1.0,2.0,76.99,,
2024-01-22,UG-041,92,1.0,2.0,134.27,,
2024-01-22,UG-042,45,,1.0,210.04,,
2024-01-23,UG-001,53,,2.0,75.29,,
2024-01-23,UG-002,80,,1.0,133.16,,
2024-01-23,UG-003,37,,,171.01,,
2024-01-23,UG-004,41,2.0,,71.56,first_month_half_off,
2024-01-23,UG-005,79,3.0,,121.04,,
2024-01-23,UG-006,28,3.0,,196.38,,
2024-01-23,UG-010,80,,1.0,73.64,,
2024-01-23,UG-011,97,2.0,,119.02,,
2024-01-23,UG-012,47,,,181.14,,
2024-01-23,UG-013,56,1.0,,62.39,,
2024-01-23,UG-014,76,1.0,,112.28,,
2024-01-23,UG-015,37,,2.0,191.89,,
2024-01-23,UG-016,61,1.0,,67.87,,
2024-01-23,UG-017,95,1.0,2.0,118.84,,
2024-01-23,UG-018,44,,,199.52,,
2024-01-23,UG-019,54,1.0,,65.47,first_month_half_off,
2024-01-23,UG-020,84,1.0,,121.34,,
2024-01-23,UG-021,36,,,174.73,,
2024-01-23,UG-022,60,1.0,1.0,74.32,,
2024-01-23,UG-023,90,,1.0,128.93,,
2024-01-23,UG-024,36,,,209.68,,
2024-01-23,UG-025,50,,2.0,74.57,,
2024-01-23,UG-026,69,4.0,1.0,112.95,,
2024-01-23,UG-027,38,,,208.74,,
2024-01-23,UG-028,66,2.0,,75.16,,
2024-01-23,UG-029,89,1.0,3.0,114.49,,
2024-01-23,UG-030,47,,1.0,178.96,,
2024-01-23,UG-031,39,1.0,,72.81,,
2024-01-23,UG-032,74,1.0,2.0,116.38,,
2024-01-23,UG-033,26,,,207.13,,
2024-01-23,UG-034,60,4.0,1.0,68.82,,
2024-01-23,UG-035,79,2.0,2.0,128.42,,
2024-01-23,UG-036,29,,,206.24,,
2024-01-23,UG-037,58,1.0,,62.58,,
2024-01-23,UG-038,87,,1.0,114.3,first_month_half_off,
2024-01-23,UG-039,38,,,180.53,,
2024-01-23,UG-040,62,1.0,1.0,76.99,,
2024-01-23,UG-041,90,,2.0,134.27,,
2024-01-23,UG-042,45,,,210.04,,
2024-01-24,UG-001,53,,,75.29,,
2024-01-24,UG-002,83,3.0,,133.16,,
2024-01-24,UG-003,39,2.0,,171.01,,
2024-01-24,UG-004,42,2.0,1.0,71.56,first_month_half_off,
2024-01-24,UG-005,79,,,121.04,,
2024-01-24,UG-006,27,,1.0,196.38,,
2024-01-24,UG-010,82,2.0,,73.64,,
2024-01-24,UG-011,95,,2.0,119.02,,
2024-01-24,UG-012,46,,1.0,181.14,,
2024-01-24,UG-013,53,,3.0,62.39,,
2024-01-24,UG-014,78,3.0,1.0,112.28,,
2024-01-24,UG-015,39,3.0,1.0,191.89,,
2024-01-24,UG-016,60,1.0,2.0,67.87,,
2024-01-24,UG-017,96,1.0,,118.84,,
2024-01-24,UG-018,45,1.0,,199.52,,
2024-01-24,UG-019,57,3.0,,65.47,first_month_half_off,
2024-01-24,UG-020,84,,,121.34,,
2024-01-24,UG-021,38,3.0,1.0,174.73,,
2024-01-24,UG-022,59,,1.0,74.32,,
2024-01-24,UG-023,89,,1.0,128.93,,
2024-01-24,UG-024,37,1.0,,209.68,,
2024-01-24,UG-025,47,,3.0,74.57,,
2024-01-24,UG-026,71,3.0,1.0,112.95,,
2024-01-24,UG-027,36,,2.0,208.74,,
2024-01-24,UG-028,69,3.0,,75.16,,
2024-01-24,UG-029,90,1.0,,114.49,,
2024-01-24,UG-030,47,1.0,1.0,178.96,,
2024-01-24,UG-031,41,2.0,,72.81,,
2024-01-24,UG-032,74,,,116.38,,
2024-01-24,UG-033,24,,2.0,207.13,,
2024-01-24,UG-034,61,1.0,,68.82,,
2024-01-24,UG-035,77,,2.0,128.42,,
2024-01-24,UG-036,29,2.0,2.0,206.24,,
2024-01-24,UG-037,59,1.0,,62.58,,
2024-01-24,UG-038,86,1.0,2.0,114.3,first_month_half_off,
2024-01-24,UG-039,37,,1.0,180.53,,
2024-01-24,UG-040,61,1.0,2.0,76.99,,
2024-01-24,UG-041,90,2.0,2.0,134.27,,
2024-01-24,UG-042,46,2.0,1.0,210.04,,
2024-01-25,UG-001,51,,2.0,75.29,,
2024-01-25,UG-002,84,2.0,1.0,133.16,,
2024-01-25,UG-003,39,,,171.01,,
2024-01-25,UG-004,42,1.0,1.0,71.56,first_month_half_off,
2024-01-25,UG-005,79,,,121.04,,
2024-01-25,UG-006,27,,,196.38,,
2024-01-25,UG-010,80,,2.0,73.64,,
2024-01-25,UG-011,95,,,119.02,,
2024-01-25,UG-012,48,3.0,1.0,181.14,,
2024-01-25,UG-013,52,,1.0,62.39,,
2024-01-25,UG-014,75,,3.0,112.28,,
2024-01-25,UG-015,40,1.0,,191.89,,
2024-01-25,UG-016,58,,2.0,67.87,,
2024-01-25,UG-017,96,1.0,1.0,118.84,,
2024-01-25,UG-018,45,,,199.52,,
2024-01-25,UG-019,56,,1.0,65.47,first_month_half_off,
2024-01-25,UG-020,83,,1.0,121.34,,
2024-01-25,UG-021,38,,,174.73,,
2024-01-25,UG-022,58,,1.0,74.32,,
2024-01-25,UG-023,90,2.0,1.0,128.93,,
2024-01-25,UG-024,37,,,209.68,,
2024-01-25,UG-025,48,2.0,1.0,74.57,,
2024-01-25,UG-026,71,,,112.95,,
2024-01-25,UG-027,36,,,208.74,,
2024-01-25,UG-028,63,2.0,8.0,75.16,,0.0
2024-01-25,UG-029,71,,19.0,114.49,,0.0
2024-01-25,UG-030,44,1.0,4.0,178.96,,0.0
2024-01-25,UG-031,39,1.0,3.0,72.81,,
2024-01-25,UG-032,73,,1.0,116.38,,
2024-01-25,UG-033,24,,,207.13,,
2024-01-25,UG-034,62,1.0,,68.82,,
2024-01-25,UG-035,76,1.0,2.0,128.42,,
2024-01-25,UG-036,29,2.0,2.0,206.24,,
2024-01-25,UG-037,58,,1.0,62.58,,
2024-01-25,UG-038,83,2.0,5.0,114.3,first_month_half_off,
2024-01-25,UG-039,37,,,180.53,,
2024-01-25,UG-040,63,2.0,,76.99,,
2024-01-25,UG-041,89,,1.0,134.27,,
2024-01-25,UG-042,46,,,210.04,,
2024-01-26,UG-001,51,,,75.29,,
2024-01-26,UG-002,83,2.0,3.0,133.16,,
2024-01-26,UG-003,38,1.0,2.0,171.01,,
2024-01-26,UG-004,41,,1.0,71.56,first_month_half_off,
2024-01-26,UG-005,79,,,121.04,,
2024-01-26,UG-006,24,,3.0,196.38,,
2024-01-26,UG-010,82,3.0,1.0,73.64,,
2024-01-26,UG-011,95,3.0,3.0,119.02,,
2024-01-26,UG-012,49,2.0,1.0,181.14,,
2024-01-26,UG-013,53,1.0,,62.39,,
2024-01-26,UG-014,75,1.0,1.0,112.28,,
2024-01-26,UG-015,40,1.0,1.0,191.89,,
2024-01-26,UG-016,59,2.0,1.0,67.87,,
2024-01-26,UG-017,97,1.0,,118.84,,
2024-01-26,UG-018,45,,,199.52,,
2024-01-26,UG-019,58,2.0,,65.47,first_month_half_off,
2024-01-26,UG-020,82,2.0,3.0,121.34,,
2024-01-26,UG-021,37,,1.0,174.73,,
2024-01-26,UG-022,59,1.0,,74.32,,
2024-01-26,UG-023,90,1.0,1.0,128.93,,
2024-01-26,UG-024,36,,1.0,209.68,,
2024-01-26,UG-025,48,1.0,1.0,74.57,,
2024-01-26,UG-026,72,1.0,,112.95,,
2024-01-26,UG-027,34,,2.0,208.74,,
2024-01-26,UG-028,61,,2.0,75.16,,1.0
2024-01-26,UG-029,71,1.0,1.0,114.49,,1.0
2024-01-26,UG-030,44,1.0,1.0,178.96,,1.0
2024-01-26,UG-031,39,,,72.81,,
2024-01-26,UG-032,74,1.0,,116.38,,
2024-01-26,UG-033,24,1.0,1.0,207.13,,
2024-01-26,UG-034,60,,2.0,68.82,,
2024-01-26,UG-035,76,1.0,1.0,128.42,,
2024-01-26,UG-036,28,,1.0,206.24,,
2024-01-26,UG-037,58,2.0,2.0,62.58,first_month_free,
2024-01-26,UG-038,85,2.0,,114.3,first_month_half_off,
2024-01-26,UG-039,36,,1.0,180.53,,
2024-01-26,UG-040,64,1.0,,76.99,,
2024-01-26,UG-041,86,,3.0,134.27,,
2024-01-26,UG-042,48,2.0,,210.04,,
2024-01-27,UG-001,52,1.0,,75.29,,
2024-01-27,UG-002,84,1.0,,133.16,,
2024-01-27,UG-003,38,,,171.01,,
2024-01-27,UG-004,41,,,71.56,first_month_half_off,
2024-01-27,UG-005,78,,1.0,121.04,,
2024-01-27,UG-006,24,1.0,1.0,196.38,,
2024-01-27,UG-010,82,,,73.64,,
2024-01-27,UG-011,97,2.0,,119.02,,
2024-01-27,UG-012,50,2.0,1.0,181.14,,
2024-01-27,UG-013,52,,1.0,62.39,,
2024-01-27,UG-014,75,,,112.28,,
2024-01-27,UG-015,40,,,191.89,,
2024-01-27,UG-016,60,1.0,,67.87,,
2024-01-27,UG-017,98,1.0,,118.84,,
2024-01-27,UG-018,44,,1.0,199.52,,
2024-01-27,UG-019,58,,,65.47,first_month_half_off,
2024-01-27,UG-020,81,,1.0,121.34,,
2024-01-27,UG-021,37,,,174.73,,
2024-01-27,UG-022,59,,,74.32,,
2024-01-27,UG-023,90,1.0,1.0,128.93,,
2024-01-27,UG-024,37,1.0,,209.68,,
2024-01-27,UG-025,48,,,74.57,,
2024-01-27,UG-026,72,,,112.95,,
2024-01-27,UG-027,33,,1.0,208.74,,
2024-01-27,UG-028,61,,,75.16,,2.0
2024-01-27,UG-029,71,1.0,1.0,114.49,,2.0
2024-01-27,UG-030,45,1.0,,178.96,,2.0
2024-01-27,UG-031,38,,1.0,72.81,,
2024-01-27,UG-032,74,,,116.38,,
2024-01-27,UG-033,24,,,207.13,,
2024-01-27,UG-034,60,,,68.82,,
2024-01-27,UG-035,75,,1.0,128.42,,
2024-01-27,UG-036,28,,,206.24,,
2024-01-27,UG-037,59,1.0,,62.58,first_month_free,
2024-01-27,UG-038,85,,,114.3,first_month_half_off,
2024-01-27,UG-039,35,,1.0,180.53,,
2024-01-27,UG-040,65,1.0,,76.99,,
2024-01-27,UG-041,84,1.0,3.0,134.27,,
2024-01-27,UG-042,47,,1.0,210.04,,
2024-01-28,UG-001,53,1.0,,75.29,,
2024-01-28,UG-002,80,,4.0,133.16,,
2024-01-28,UG-003,39,2.0,1.0,171.01,,
2024-01-28,UG-004,42,1.0,,71.56,first_month_half_off,
2024-01-28,UG-005,77,,1.0,121.04,,
2024-01-28,UG-006,23,,1.0,196.38,,
2024-01-28,UG-010,82,1.0,1.0,73.64,,
2024-01-28,UG-011,99,3.0,1.0,119.02,,
2024-01-28,UG-012,50,,,181.14,,
2024-01-28,UG-013,52,,,62.39,,
2024-01-28,UG-014,75,,,112.28,,
2024-01-28,UG-015,39,,1.0,191.89,,
2024-01-28,UG-016,61,1.0,,67.87,,
2024-01-28,UG-017,99,1.0,,118.84,,
2024-01-28,UG-018,44,,,199.52,,
2024-01-28,UG-019,58,,,65.47,first_month_half_off,
2024-01-28,UG-020,84,3.0,,121.34,,
2024-01-28,UG-021,36,,1.0,174.73,,
2024-01-28,UG-022,57,1.0,3.0,74.32,,
2024-01-28,UG-023,90,,,128.93,,
2024-01-28,UG-024,37,,,209.68,,
2024-01-28,UG-025,48,,,74.57,,
2024-01-28,UG-026,74,4.0,2.0,112.95,,
2024-01-28,UG-027,35,2.0,,208.74,first_month_free,
2024-01-28,UG-028,60,1.0,2.0,75.16,,3.0
2024-01-28,UG-029,71,1.0,1.0,114.49,,3.0
2024-01-28,UG-030,45,,,178.96,,3.0
2024-01-28,UG-031,38,1.0,1.0,72.81,,
2024-01-28,UG-032,73,,1.0,116.38,,
2024-01-28,UG-033,24,,,207.13,,
2024-01-28,UG-034,60,2.0,2.0,68.82,,
2024-01-28,UG-035,75,1.0,1.0,128.42,,
2024-01-28,UG-036,28,1.0,1.0,206.24,,
2024-01-28,UG-037,59,1.0,1.0,62.58,first_month_free,
